Time          F_x          F_y          F_z
2.1050e+00  4.3360e+01  1.1111e+01  0.0000e+00
2.1100e+00  4.2756e+01  -4.0481e+00  0.0000e+00
2.1150e+00  4.3265e+01  1.0323e+01  0.0000e+00
2.1200e+00  4.2765e+01  -2.7738e-01  0.0000e+00
2.1250e+00  4.3078e+01  5.3841e+00  0.0000e+00
2.1300e+00  4.3025e+01  4.4500e+00  0.0000e+00
2.1350e+00  4.2981e+01  2.0426e+00  0.0000e+00
2.1400e+00  4.3048e+01  6.0550e+00  0.0000e+00
2.1450e+00  4.2929e+01  2.9005e+00  0.0000e+00
2.1500e+00  4.3007e+01  3.8215e+00  0.0000e+00
2.1550e+00  4.3036e+01  5.6417e+00  0.0000e+00
2.1600e+00  4.3001e+01  1.6707e+00  0.0000e+00
2.1650e+00  4.3048e+01  5.9536e+00  0.0000e+00
2.1700e+00  4.3096e+01  3.5633e+00  0.0000e+00
2.1750e+00  4.2955e+01  2.2284e+00  0.0000e+00
2.1800e+00  4.3256e+01  8.3438e+00  0.0000e+00
2.1850e+00  4.2833e+01  -2.1528e+00  0.0000e+00
2.1900e+00  4.3308e+01  1.1363e+01  0.0000e+00
2.1950e+00  4.2760e+01  -2.5179e+00  0.0000e+00
2.2000e+00  4.3197e+01  9.2433e+00  0.0000e+00
2.2050e+00  4.2929e+01  1.2065e+00  0.0000e+00
2.2100e+00  4.3135e+01  5.2089e+00  0.0000e+00
2.2150e+00  4.3033e+01  4.8245e+00  0.0000e+00
2.2200e+00  4.2989e+01  3.6618e+00  0.0000e+00
2.2250e+00  4.2961e+01  4.4054e+00  0.0000e+00
2.2300e+00  4.2963e+01  5.4253e+00  0.0000e+00
2.2350e+00  4.2799e+01  1.9660e+00  0.0000e+00
2.2400e+00  4.2990e+01  7.9239e+00  0.0000e+00
2.2450e+00  4.2791e+01  8.0997e-01  0.0000e+00
2.2500e+00  4.2963e+01  6.9805e+00  0.0000e+00
2.2550e+00  4.2908e+01  3.9396e+00  0.0000e+00
2.2600e+00  4.2891e+01  2.4334e+00  0.0000e+00
2.2650e+00  4.3001e+01  8.8455e+00  0.0000e+00
2.2700e+00  4.2727e+01  -1.2390e+00  0.0000e+00
2.2750e+00  4.3092e+01  1.0382e+01  0.0000e+00
2.2800e+00  4.2827e+01  -6.7329e-01  0.0000e+00
2.2850e+00  4.3037e+01  7.9444e+00  0.0000e+00
2.2900e+00  4.2882e+01  2.5627e+00  0.0000e+00
2.2950e+00  4.2940e+01  5.2081e+00  0.0000e+00
2.3000e+00  4.2922e+01  4.2283e+00  0.0000e+00
2.3050e+00  4.2964e+01  5.1471e+00  0.0000e+00
2.3100e+00  4.2787e+01  2.8338e+00  0.0000e+00
2.3150e+00  4.2963e+01  7.8270e+00  0.0000e+00
2.3200e+00  4.2688e+01  2.2429e-01  0.0000e+00
2.3250e+00  4.3037e+01  9.3268e+00  0.0000e+00
2.3300e+00  4.2711e+01  7.7756e-01  0.0000e+00
2.3350e+00  4.2984e+01  6.7306e+00  0.0000e+00
2.3400e+00  4.2805e+01  5.0871e+00  0.0000e+00
2.3450e+00  4.2746e+01  2.1271e+00  0.0000e+00
2.3500e+00  4.2817e+01  8.4658e+00  0.0000e+00
2.3550e+00  4.2711e+01  3.1471e-01  0.0000e+00
2.3600e+00  4.2830e+01  8.4524e+00  0.0000e+00
2.3650e+00  4.2785e+01  2.1235e+00  0.0000e+00
2.3700e+00  4.2805e+01  5.8446e+00  0.0000e+00
2.3750e+00  4.2903e+01  4.1349e+00  0.0000e+00
2.3800e+00  4.2855e+01  4.7391e+00  0.0000e+00
2.3850e+00  4.2835e+01  3.8231e+00  0.0000e+00
2.3900e+00  4.2931e+01  6.7329e+00  0.0000e+00
2.3950e+00  4.2718e+01  6.2570e-01  0.0000e+00
2.4000e+00  4.3074e+01  9.7980e+00  0.0000e+00
2.4050e+00  4.2678e+01  -1.4684e+00  0.0000e+00
2.4100e+00  4.3060e+01  9.7925e+00  0.0000e+00
2.4150e+00  4.2687e+01  8.5013e-01  0.0000e+00
2.4200e+00  4.2900e+01  5.8358e+00  0.0000e+00
2.4250e+00  4.2783e+01  5.3111e+00  0.0000e+00
2.4300e+00  4.2765e+01  2.1232e+00  0.0000e+00
2.4350e+00  4.2793e+01  7.4802e+00  0.0000e+00
2.4400e+00  4.2685e+01  1.8193e+00  0.0000e+00
2.4450e+00  4.2751e+01  6.1602e+00  0.0000e+00
2.4500e+00  4.2846e+01  3.7928e+00  0.0000e+00
2.4550e+00  4.2745e+01  3.8627e+00  0.0000e+00
2.4600e+00  4.2768e+01  5.2703e+00  0.0000e+00
2.4650e+00  4.2697e+01  3.8426e+00  0.0000e+00
2.4700e+00  4.2667e+01  3.0866e+00  0.0000e+00
2.4750e+00  4.2796e+01  7.2561e+00  0.0000e+00
2.4800e+00  4.2565e+01  -7.4713e-01  0.0000e+00
2.4850e+00  4.2957e+01  1.0041e+01  0.0000e+00
2.4900e+00  4.2598e+01  -1.7708e+00  0.0000e+00
2.4950e+00  4.2916e+01  8.7638e+00  0.0000e+00
2.5000e+00  4.2682e+01  7.4664e-01  0.0000e+00
2.5050e+00  4.2790e+01  5.3733e+00  0.0000e+00
2.5100e+00  4.2743e+01  4.1699e+00  0.0000e+00
2.5150e+00  4.2661e+01  2.9179e+00  0.0000e+00
2.5200e+00  4.2734e+01  4.9218e+00  0.0000e+00
2.5250e+00  4.2693e+01  3.2097e+00  0.0000e+00
2.5300e+00  4.2682e+01  3.4622e+00  0.0000e+00
2.5350e+00  4.2645e+01  5.0918e+00  0.0000e+00
2.5400e+00  4.2571e+01  2.1711e+00  0.0000e+00
2.5450e+00  4.2591e+01  4.9460e+00  0.0000e+00
2.5500e+00  4.2623e+01  3.8453e+00  0.0000e+00
2.5550e+00  4.2471e+01  1.9697e+00  0.0000e+00
2.5600e+00  4.2680e+01  7.1937e+00  0.0000e+00
2.5650e+00  4.2451e+01  -1.2405e+00  0.0000e+00
2.5700e+00  4.2757e+01  8.7723e+00  0.0000e+00
2.5750e+00  4.2527e+01  -1.2357e+00  0.0000e+00
2.5800e+00  4.2673e+01  7.0865e+00  0.0000e+00
2.5850e+00  4.2547e+01  1.1008e+00  0.0000e+00
2.5900e+00  4.2504e+01  4.5334e+00  0.0000e+00
2.5950e+00  4.2622e+01  2.9166e+00  0.0000e+00
2.6000e+00  4.2598e+01  3.4356e+00  0.0000e+00
2.6050e+00  4.2651e+01  2.5602e+00  0.0000e+00
2.6100e+00  4.2654e+01  4.8903e+00  0.0000e+00
2.6150e+00  4.2596e+01  5.8567e-01  0.0000e+00
2.6200e+00  4.2663e+01  6.0005e+00  0.0000e+00
2.6250e+00  4.2575e+01  7.2429e-01  0.0000e+00
2.6300e+00  4.2548e+01  4.3045e+00  0.0000e+00
2.6350e+00  4.2610e+01  3.6497e+00  0.0000e+00
2.6400e+00  4.2463e+01  5.8155e-01  0.0000e+00
2.6450e+00  4.2688e+01  6.4561e+00  0.0000e+00
2.6500e+00  4.2406e+01  -1.1805e+00  0.0000e+00
2.6550e+00  4.2615e+01  6.7012e+00  0.0000e+00
2.6600e+00  4.2474e+01  -1.0449e-01  0.0000e+00
2.6650e+00  4.2479e+01  4.7641e+00  0.0000e+00
2.6700e+00  4.2524e+01  1.5695e+00  0.0000e+00
2.6750e+00  4.2543e+01  3.3141e+00  0.0000e+00
2.6800e+00  4.2555e+01  1.6711e+00  0.0000e+00
2.6850e+00  4.2603e+01  4.1796e+00  0.0000e+00
2.6900e+00  4.2517e+01  -3.9715e-01  0.0000e+00
2.6950e+00  4.2750e+01  6.0658e+00  0.0000e+00
2.7000e+00  4.2482e+01  -1.7318e+00  0.0000e+00
2.7050e+00  4.2632e+01  5.7737e+00  0.0000e+00
2.7100e+00  4.2490e+01  -9.3006e-02  0.0000e+00
2.7150e+00  4.2541e+01  2.5545e+00  0.0000e+00
2.7200e+00  4.2662e+01  3.1925e+00  0.0000e+00
2.7250e+00  4.2524e+01  -2.9805e-01  0.0000e+00
2.7300e+00  4.2695e+01  4.8155e+00  0.0000e+00
2.7350e+00  4.2470e+01  -6.9217e-01  0.0000e+00
2.7400e+00  4.2570e+01  3.6301e+00  0.0000e+00
2.7450e+00  4.2504e+01  1.0149e+00  0.0000e+00
2.7500e+00  4.2489e+01  1.7969e+00  0.0000e+00
2.7550e+00  4.2470e+01  1.7262e+00  0.0000e+00
2.7600e+00  4.2515e+01  2.0900e+00  0.0000e+00
2.7650e+00  4.2376e+01  -1.2634e-01  0.0000e+00
2.7700e+00  4.2636e+01  4.6206e+00  0.0000e+00
2.7750e+00  4.2270e+01  -2.9809e+00  0.0000e+00
2.7800e+00  4.2644e+01  6.5677e+00  0.0000e+00
2.7850e+00  4.2256e+01  -3.4587e+00  0.0000e+00
2.7900e+00  4.2637e+01  4.7486e+00  0.0000e+00
2.7950e+00  4.2426e+01  -5.8753e-01  0.0000e+00
2.8000e+00  4.2515e+01  1.1276e+00  0.0000e+00
2.8050e+00  4.2590e+01  2.5233e+00  0.0000e+00
2.8100e+00  4.2466e+01  -9.9208e-01  0.0000e+00
2.8150e+00  4.2580e+01  2.7888e+00  0.0000e+00
2.8200e+00  4.2465e+01  -3.3221e-03  0.0000e+00
2.8250e+00  4.2478e+01  6.4615e-01  0.0000e+00
2.8300e+00  4.2448e+01  2.0852e+00  0.0000e+00
2.8350e+00  4.2422e+01  -7.5179e-01  0.0000e+00
2.8400e+00  4.2439e+01  1.7226e+00  0.0000e+00
2.8450e+00  4.2606e+01  1.4499e+00  0.0000e+00
2.8500e+00  4.2323e+01  -1.7633e+00  0.0000e+00
2.8550e+00  4.2648e+01  5.0648e+00  0.0000e+00
2.8600e+00  4.2133e+01  -4.8948e+00  0.0000e+00
2.8650e+00  4.2675e+01  6.2508e+00  0.0000e+00
2.8700e+00  4.2222e+01  -4.0590e+00  0.0000e+00
2.8750e+00  4.2537e+01  3.3446e+00  0.0000e+00
2.8800e+00  4.2380e+01  -2.2650e-01  0.0000e+00
2.8850e+00  4.2437e+01  -4.0888e-01  0.0000e+00
2.8900e+00  4.2504e+01  2.0511e+00  0.0000e+00
2.8950e+00  4.2422e+01  -1.0200e+00  0.0000e+00
2.9000e+00  4.2494e+01  7.2392e-01  0.0000e+00
2.9050e+00  4.2515e+01  1.4201e+00  0.0000e+00
2.9100e+00  4.2429e+01  -2.2855e+00  0.0000e+00
2.9150e+00  4.2627e+01  3.3009e+00  0.0000e+00
2.9200e+00  4.2533e+01  -2.3912e+00  0.0000e+00
2.9250e+00  4.2541e+01  1.1936e+00  0.0000e+00
2.9300e+00  4.2630e+01  1.2223e+00  0.0000e+00
2.9350e+00  4.2391e+01  -3.2884e+00  0.0000e+00
2.9400e+00  4.2723e+01  4.8230e+00  0.0000e+00
2.9450e+00  4.2270e+01  -5.3971e+00  0.0000e+00
2.9500e+00  4.2643e+01  4.7128e+00  0.0000e+00
2.9550e+00  4.2369e+01  -3.3243e+00  0.0000e+00
2.9600e+00  4.2555e+01  1.3565e+00  0.0000e+00
2.9650e+00  4.2558e+01  1.1717e-02  0.0000e+00
2.9700e+00  4.2518e+01  -1.0663e+00  0.0000e+00
2.9750e+00  4.2512e+01  4.0157e-01  0.0000e+00
2.9800e+00  4.2534e+01  1.2315e-01  0.0000e+00
2.9850e+00  4.2390e+01  -2.3012e+00  0.0000e+00
2.9900e+00  4.2644e+01  2.9023e+00  0.0000e+00
2.9950e+00  4.2425e+01  -4.2362e+00  0.0000e+00
3.0000e+00  4.2694e+01  3.1113e+00  0.0000e+00
3.0050e+00  4.2458e+01  -2.5925e+00  0.0000e+00
3.0100e+00  4.2577e+01  -5.6629e-01  0.0000e+00
3.0150e+00  4.2668e+01  1.6672e+00  0.0000e+00
3.0200e+00  4.2489e+01  -4.3339e+00  0.0000e+00
3.0250e+00  4.2674e+01  3.7518e+00  0.0000e+00
3.0300e+00  4.2502e+01  -4.5561e+00  0.0000e+00
3.0350e+00  4.2664e+01  2.0292e+00  0.0000e+00
3.0400e+00  4.2627e+01  -1.6423e+00  0.0000e+00
3.0450e+00  4.2548e+01  -1.1033e+00  0.0000e+00
3.0500e+00  4.2618e+01  3.4661e-01  0.0000e+00
3.0550e+00  4.2529e+01  -1.4327e+00  0.0000e+00
3.0600e+00  4.2464e+01  -1.3023e+00  0.0000e+00
3.0650e+00  4.2617e+01  1.5308e+00  0.0000e+00
3.0700e+00  4.2318e+01  -4.4868e+00  0.0000e+00
3.0750e+00  4.2720e+01  4.0824e+00  0.0000e+00
3.0800e+00  4.2328e+01  -5.4280e+00  0.0000e+00
3.0850e+00  4.2750e+01  2.8909e+00  0.0000e+00
3.0900e+00  4.2494e+01  -2.4433e+00  0.0000e+00
3.0950e+00  4.2586e+01  -1.2524e+00  0.0000e+00
3.1000e+00  4.2567e+01  1.6458e+00  0.0000e+00
3.1050e+00  4.2471e+01  -4.2205e+00  0.0000e+00
3.1100e+00  4.2663e+01  2.6971e+00  0.0000e+00
3.1150e+00  4.2592e+01  -3.0866e+00  0.0000e+00
3.1200e+00  4.2603e+01  1.4059e-01  0.0000e+00
3.1250e+00  4.2687e+01  -1.2978e-01  0.0000e+00
3.1300e+00  4.2566e+01  -2.2680e+00  0.0000e+00
3.1350e+00  4.2655e+01  7.4803e-01  0.0000e+00
3.1400e+00  4.2652e+01  -9.8702e-01  0.0000e+00
3.1450e+00  4.2580e+01  -2.1159e+00  0.0000e+00
3.1500e+00  4.2763e+01  2.7535e+00  0.0000e+00
3.1550e+00  4.2441e+01  -5.5126e+00  0.0000e+00
3.1600e+00  4.2865e+01  4.7340e+00  0.0000e+00
3.1650e+00  4.2483e+01  -5.3565e+00  0.0000e+00
3.1700e+00  4.2742e+01  2.5768e+00  0.0000e+00
3.1750e+00  4.2547e+01  -1.6066e+00  0.0000e+00
3.1800e+00  4.2558e+01  -1.5606e+00  0.0000e+00
3.1850e+00  4.2686e+01  1.7882e+00  0.0000e+00
3.1900e+00  4.2573e+01  -3.0375e+00  0.0000e+00
3.1950e+00  4.2693e+01  1.3491e+00  0.0000e+00
3.2000e+00  4.2698e+01  -9.9624e-01  0.0000e+00
3.2050e+00  4.2725e+01  -1.4119e+00  0.0000e+00
3.2100e+00  4.2832e+01  1.3896e+00  0.0000e+00
3.2150e+00  4.2670e+01  -2.4121e+00  0.0000e+00
3.2200e+00  4.2762e+01  6.1302e-01  0.0000e+00
3.2250e+00  4.2762e+01  7.9706e-02  0.0000e+00
3.2300e+00  4.2679e+01  -2.9455e+00  0.0000e+00
3.2350e+00  4.2932e+01  3.6652e+00  0.0000e+00
3.2400e+00  4.2677e+01  -5.3213e+00  0.0000e+00
3.2450e+00  4.2932e+01  4.2876e+00  0.0000e+00
3.2500e+00  4.2669e+01  -3.9670e+00  0.0000e+00
3.2550e+00  4.2806e+01  1.5657e+00  0.0000e+00
3.2600e+00  4.2817e+01  -4.9377e-01  0.0000e+00
3.2650e+00  4.2719e+01  -1.3897e+00  0.0000e+00
3.2700e+00  4.2832e+01  1.2201e+00  0.0000e+00
3.2750e+00  4.2739e+01  -1.3306e+00  0.0000e+00
3.2800e+00  4.2779e+01  -4.2114e-01  0.0000e+00
3.2850e+00  4.2817e+01  1.2097e+00  0.0000e+00
3.2900e+00  4.2719e+01  -2.4261e+00  0.0000e+00
3.2950e+00  4.2797e+01  2.2290e+00  0.0000e+00
3.3000e+00  4.2709e+01  -1.8615e+00  0.0000e+00
3.3050e+00  4.2751e+01  1.2185e-01  0.0000e+00
3.3100e+00  4.2866e+01  1.4266e+00  0.0000e+00
3.3150e+00  4.2754e+01  -3.0880e+00  0.0000e+00
3.3200e+00  4.2989e+01  3.9315e+00  0.0000e+00
3.3250e+00  4.2752e+01  -4.0349e+00  0.0000e+00
3.3300e+00  4.2959e+01  3.2897e+00  0.0000e+00
3.3350e+00  4.2853e+01  -1.9156e+00  0.0000e+00
3.3400e+00  4.2812e+01  6.6131e-01  0.0000e+00
3.3450e+00  4.2839e+01  4.5739e-01  0.0000e+00
3.3500e+00  4.2801e+01  -5.0952e-01  0.0000e+00
3.3550e+00  4.2907e+01  4.0551e-01  0.0000e+00
3.3600e+00  4.2869e+01  1.1051e+00  0.0000e+00
3.3650e+00  4.2787e+01  -1.5999e+00  0.0000e+00
3.3700e+00  4.2870e+01  3.1031e+00  0.0000e+00
3.3750e+00  4.2745e+01  -2.3495e+00  0.0000e+00
3.3800e+00  4.2838e+01  2.5379e+00  0.0000e+00
3.3850e+00  4.2843e+01  -2.7638e-01  0.0000e+00
3.3900e+00  4.2778e+01  -7.3812e-02  0.0000e+00
3.3950e+00  4.2920e+01  2.6057e+00  0.0000e+00
3.4000e+00  4.2733e+01  -2.1990e+00  0.0000e+00
3.4050e+00  4.2937e+01  3.7350e+00  0.0000e+00
3.4100e+00  4.2809e+01  -1.5591e+00  0.0000e+00
3.4150e+00  4.2864e+01  2.1240e+00  0.0000e+00
3.4200e+00  4.2871e+01  6.1194e-01  0.0000e+00
3.4250e+00  4.2837e+01  4.0734e-01  0.0000e+00
3.4300e+00  4.2962e+01  1.4242e+00  0.0000e+00
3.4350e+00  4.2993e+01  1.2570e+00  0.0000e+00
3.4400e+00  4.2918e+01  -2.8738e-01  0.0000e+00
3.4450e+00  4.3075e+01  3.6652e+00  0.0000e+00
3.4500e+00  4.2851e+01  -2.2956e+00  0.0000e+00
3.4550e+00  4.3064e+01  4.5885e+00  0.0000e+00
3.4600e+00  4.2821e+01  -1.5170e+00  0.0000e+00
3.4650e+00  4.2980e+01  2.7081e+00  0.0000e+00
3.4700e+00  4.2921e+01  1.3708e+00  0.0000e+00
3.4750e+00  4.2887e+01  2.8929e-02  0.0000e+00
3.4800e+00  4.3046e+01  3.6625e+00  0.0000e+00
3.4850e+00  4.2887e+01  -8.1378e-01  0.0000e+00
3.4900e+00  4.2959e+01  3.3365e+00  0.0000e+00
3.4950e+00  4.2879e+01  7.9493e-01  0.0000e+00
3.5000e+00  4.2951e+01  1.2655e+00  0.0000e+00
3.5050e+00  4.2999e+01  2.7308e+00  0.0000e+00
3.5100e+00  4.2994e+01  7.1950e-01  0.0000e+00
3.5150e+00  4.2932e+01  1.8581e+00  0.0000e+00
3.5200e+00  4.3097e+01  2.9451e+00  0.0000e+00
3.5250e+00  4.2864e+01  -7.5431e-01  0.0000e+00
3.5300e+00  4.3208e+01  5.2955e+00  0.0000e+00
3.5350e+00  4.2809e+01  -1.8586e+00  0.0000e+00
3.5400e+00  4.3183e+01  5.1105e+00  0.0000e+00
3.5450e+00  4.2919e+01  -1.6697e-01  0.0000e+00
3.5500e+00  4.3095e+01  2.6301e+00  0.0000e+00
3.5550e+00  4.3079e+01  2.6793e+00  0.0000e+00
3.5600e+00  4.3054e+01  5.9987e-01  0.0000e+00
3.5650e+00  4.3104e+01  3.8123e+00  0.0000e+00
3.5700e+00  4.2939e+01  8.4039e-01  0.0000e+00
3.5750e+00  4.3011e+01  2.4059e+00  0.0000e+00
3.5800e+00  4.2957e+01  3.0291e+00  0.0000e+00
3.5850e+00  4.2956e+01  8.9583e-01  0.0000e+00
3.5900e+00  4.2925e+01  3.7854e+00  0.0000e+00
3.5950e+00  4.3025e+01  1.7467e+00  0.0000e+00
3.6000e+00  4.2890e+01  1.8034e+00  0.0000e+00
3.6050e+00  4.3116e+01  4.4716e+00  0.0000e+00
3.6100e+00  4.2801e+01  -3.5407e-01  0.0000e+00
3.6150e+00  4.3101e+01  5.8371e+00  0.0000e+00
3.6200e+00  4.2836e+01  -4.5611e-01  0.0000e+00
3.6250e+00  4.3102e+01  5.0871e+00  0.0000e+00
3.6300e+00  4.2981e+01  1.2790e+00  0.0000e+00
3.6350e+00  4.3020e+01  2.9969e+00  0.0000e+00
3.6400e+00  4.3031e+01  3.2647e+00  0.0000e+00
3.6450e+00  4.2959e+01  1.8917e+00  0.0000e+00
3.6500e+00  4.3035e+01  3.4195e+00  0.0000e+00
3.6550e+00  4.3013e+01  3.0963e+00  0.0000e+00
3.6600e+00  4.2965e+01  1.8821e+00  0.0000e+00
3.6650e+00  4.3011e+01  4.7046e+00  0.0000e+00
3.6700e+00  4.2955e+01  1.2978e+00  0.0000e+00
3.6750e+00  4.3076e+01  4.0533e+00  0.0000e+00
3.6800e+00  4.3014e+01  3.3868e+00  0.0000e+00
3.6850e+00  4.2919e+01  1.7200e+00  0.0000e+00
3.6900e+00  4.3013e+01  5.6889e+00  0.0000e+00
3.6950e+00  4.2847e+01  2.4419e-01  0.0000e+00
3.7000e+00  4.2951e+01  6.4037e+00  0.0000e+00
3.7050e+00  4.2891e+01  8.4476e-01  0.0000e+00
3.7100e+00  4.2974e+01  5.0431e+00  0.0000e+00
3.7150e+00  4.2986e+01  3.0441e+00  0.0000e+00
3.7200e+00  4.2949e+01  2.8779e+00  0.0000e+00
3.7250e+00  4.3028e+01  4.4543e+00  0.0000e+00
3.7300e+00  4.3005e+01  3.0753e+00  0.0000e+00
3.7350e+00  4.2941e+01  3.1394e+00  0.0000e+00
3.7400e+00  4.3095e+01  5.2488e+00  0.0000e+00
3.7450e+00  4.2898e+01  1.1084e+00  0.0000e+00
3.7500e+00  4.3224e+01  6.1445e+00  0.0000e+00
3.7550e+00  4.2925e+01  1.6689e+00  0.0000e+00
3.7600e+00  4.3114e+01  4.4896e+00  0.0000e+00
3.7650e+00  4.2953e+01  4.2814e+00  0.0000e+00
3.7700e+00  4.3010e+01  1.8008e+00  0.0000e+00
3.7750e+00  4.3043e+01  6.7924e+00  0.0000e+00
3.7800e+00  4.2934e+01  6.3028e-01  0.0000e+00
3.7850e+00  4.3027e+01  6.6279e+00  0.0000e+00
3.7900e+00  4.2967e+01  1.9690e+00  0.0000e+00
3.7950e+00  4.2996e+01  4.4551e+00  0.0000e+00
3.8000e+00  4.3032e+01  4.6666e+00  0.0000e+00
3.8050e+00  4.2938e+01  2.5998e+00  0.0000e+00
3.8100e+00  4.2927e+01  5.0416e+00  0.0000e+00
3.8150e+00  4.2924e+01  4.1340e+00  0.0000e+00
3.8200e+00  4.2835e+01  2.3342e+00  0.0000e+00
3.8250e+00  4.3100e+01  6.7853e+00  0.0000e+00
3.8300e+00  4.2815e+01  7.2950e-01  0.0000e+00
3.8350e+00  4.3143e+01  7.1799e+00  0.0000e+00
3.8400e+00  4.2878e+01  1.7362e+00  0.0000e+00
3.8450e+00  4.3060e+01  4.9737e+00  0.0000e+00
3.8500e+00  4.2970e+01  4.7066e+00  0.0000e+00
3.8550e+00  4.2922e+01  2.0895e+00  0.0000e+00
3.8600e+00  4.3031e+01  6.8980e+00  0.0000e+00
3.8650e+00  4.2918e+01  1.1168e+00  0.0000e+00
3.8700e+00  4.3020e+01  6.0659e+00  0.0000e+00
3.8750e+00  4.2928e+01  3.3433e+00  0.0000e+00
3.8800e+00  4.2913e+01  3.6426e+00  0.0000e+00
3.8850e+00  4.2915e+01  5.3796e+00  0.0000e+00
3.8900e+00  4.2798e+01  3.1081e+00  0.0000e+00
3.8950e+00  4.2871e+01  4.4769e+00  0.0000e+00
3.9000e+00  4.2917e+01  5.2235e+00  0.0000e+00
3.9050e+00  4.2776e+01  1.9566e+00  0.0000e+00
3.9100e+00  4.2930e+01  7.3684e+00  0.0000e+00
3.9150e+00  4.2760e+01  7.6381e-01  0.0000e+00
3.9200e+00  4.2958e+01  7.4778e+00  0.0000e+00
3.9250e+00  4.2779e+01  2.0298e+00  0.0000e+00
3.9300e+00  4.2810e+01  5.2465e+00  0.0000e+00
3.9350e+00  4.2825e+01  4.7505e+00  0.0000e+00
3.9400e+00  4.2748e+01  2.4439e+00  0.0000e+00
3.9450e+00  4.2947e+01  6.5401e+00  0.0000e+00
3.9500e+00  4.2822e+01  2.3689e+00  0.0000e+00
3.9550e+00  4.2939e+01  5.2355e+00  0.0000e+00
3.9600e+00  4.2857e+01  4.4578e+00  0.0000e+00
3.9650e+00  4.2849e+01  3.2049e+00  0.0000e+00
3.9700e+00  4.2886e+01  5.6135e+00  0.0000e+00
3.9750e+00  4.2819e+01  3.2425e+00  0.0000e+00
3.9800e+00  4.2837e+01  4.3238e+00  0.0000e+00
3.9850e+00  4.2856e+01  5.3668e+00  0.0000e+00
3.9900e+00  4.2771e+01  1.9448e+00  0.0000e+00
3.9950e+00  4.2882e+01  7.3601e+00  0.0000e+00
4.0000e+00  4.2721e+01  8.6380e-01  0.0000e+00
4.0050e+00  4.2782e+01  7.5655e+00  0.0000e+00
4.0100e+00  4.2731e+01  2.0255e+00  0.0000e+00
4.0150e+00  4.2760e+01  5.1377e+00  0.0000e+00
4.0200e+00  4.2827e+01  4.7522e+00  0.0000e+00
4.0250e+00  4.2715e+01  2.9595e+00  0.0000e+00
4.0300e+00  4.2895e+01  5.5981e+00  0.0000e+00
4.0350e+00  4.2724e+01  3.4571e+00  0.0000e+00
4.0400e+00  4.2844e+01  4.0582e+00  0.0000e+00
4.0450e+00  4.2794e+01  5.0742e+00  0.0000e+00
4.0500e+00  4.2798e+01  2.7961e+00  0.0000e+00
4.0550e+00  4.2774e+01  5.4098e+00  0.0000e+00
4.0600e+00  4.2770e+01  3.0739e+00  0.0000e+00
4.0650e+00  4.2822e+01  4.1185e+00  0.0000e+00
4.0700e+00  4.2889e+01  5.1465e+00  0.0000e+00
4.0750e+00  4.2809e+01  1.8619e+00  0.0000e+00
4.0800e+00  4.2828e+01  6.8313e+00  0.0000e+00
4.0850e+00  4.2734e+01  9.1100e-01  0.0000e+00
4.0900e+00  4.2791e+01  6.3769e+00  0.0000e+00
4.0950e+00  4.2748e+01  2.3643e+00  0.0000e+00
4.1000e+00  4.2694e+01  4.3880e+00  0.0000e+00
4.1050e+00  4.2759e+01  4.0588e+00  0.0000e+00
4.1100e+00  4.2676e+01  3.3868e+00  0.0000e+00
4.1150e+00  4.2704e+01  3.9249e+00  0.0000e+00
4.1200e+00  4.2682e+01  4.2529e+00  0.0000e+00
4.1250e+00  4.2636e+01  2.7140e+00  0.0000e+00
4.1300e+00  4.2690e+01  5.2063e+00  0.0000e+00
4.1350e+00  4.2622e+01  2.1620e+00  0.0000e+00
4.1400e+00  4.2738e+01  4.9159e+00  0.0000e+00
4.1450e+00  4.2705e+01  2.9674e+00  0.0000e+00
4.1500e+00  4.2686e+01  3.2805e+00  0.0000e+00
4.1550e+00  4.2726e+01  4.9273e+00  0.0000e+00
4.1600e+00  4.2645e+01  1.1556e+00  0.0000e+00
4.1650e+00  4.2745e+01  6.0178e+00  0.0000e+00
4.1700e+00  4.2593e+01  1.1800e+00  0.0000e+00
4.1750e+00  4.2693e+01  4.8292e+00  0.0000e+00
4.1800e+00  4.2594e+01  2.7033e+00  0.0000e+00
4.1850e+00  4.2691e+01  3.3174e+00  0.0000e+00
4.1900e+00  4.2639e+01  3.5847e+00  0.0000e+00
4.1950e+00  4.2717e+01  3.1567e+00  0.0000e+00
4.2000e+00  4.2547e+01  2.8785e+00  0.0000e+00
4.2050e+00  4.2667e+01  4.1544e+00  0.0000e+00
4.2100e+00  4.2440e+01  1.5322e+00  0.0000e+00
4.2150e+00  4.2662e+01  5.2402e+00  0.0000e+00
4.2200e+00  4.2497e+01  1.0711e+00  0.0000e+00
4.2250e+00  4.2621e+01  4.6860e+00  0.0000e+00
4.2300e+00  4.2510e+01  2.3920e+00  0.0000e+00
4.2350e+00  4.2541e+01  2.4740e+00  0.0000e+00
4.2400e+00  4.2651e+01  4.4880e+00  0.0000e+00
4.2450e+00  4.2453e+01  1.0700e+00  0.0000e+00
4.2500e+00  4.2669e+01  4.8058e+00  0.0000e+00
4.2550e+00  4.2483e+01  1.4656e+00  0.0000e+00
4.2600e+00  4.2737e+01  3.6006e+00  0.0000e+00
4.2650e+00  4.2547e+01  2.5515e+00  0.0000e+00
4.2700e+00  4.2722e+01  2.5673e+00  0.0000e+00
